source_name,destination_name,route_type,median_delay_ratio,avg_delay_ratio,total_delay,avg_actual_time,avg_osrm_time,trip_count,sla_breach_count
Punalur_PostofJN_D (Kerala),Adoor_Town_D (Kerala),Carting,4.0,3.121212121212121,155.0,75.0,23.333333333333332,1,2
Golaghat_BaruaRd_D (Assam),Jorhat_RicMilRd_D (Assam),FTL,1.8908268733850129,1.9314895177808273,155.0,57.333333333333336,31.5,3,6
Bulndshahr_Ymunpurm_D (Uttar Pradesh),Khurja_Pnjbiyon_D (Uttar Pradesh),FTL,3.6153846153846154,3.5412587412587415,153.0,42.6,12.0,5,5
Chandigarh_Mehmdpur_H (Punjab),Naraingarh_Ward2DPP_D (Haryana),Carting,1.7777777777777777,1.968731231231231,153.0,59.8,29.2,1,5
Shahada_Nandrbar_D (Maharashtra),Sakri_DhuleRoad_D (Maharashtra),FTL,2.1904761904761907,2.1238785369220152,153.0,96.33333333333333,45.333333333333336,1,3
Masaurhi_Blockrd_D (Bihar),Jehanabad_Madarpur_D (Bihar),FTL,2.962121212121212,3.1136363636363638,152.0,37.166666666666664,11.833333333333334,6,6
Chandigarh_Mehmdpur_H (Punjab),Patiala (Punjab),FTL,1.9233766233766234,1.8356407209348387,152.0,53.666666666666664,28.333333333333332,3,6
Dibrugarh_Bokule_H (Assam),Tinusukia_Chrwpaty_D (Assam),Carting,2.5454545454545454,2.6408643081056873,152.0,50.8,20.4,1,5
Bhadrak_Central_I_2 (Orissa),Karanjia_Sarubali_D (Orissa),FTL,1.5196078431372548,1.399546531899473,151.0,143.5,105.75,1,3
GGN_DPC (Haryana),Gurgaon_Kadipur (Haryana),Carting,3.176923076923077,3.1382478632478636,151.0,37.0,11.833333333333334,3,6
Bokaro_KSClny_DC (Jharkhand),Peterbar_GagiDPP_D (Jharkhand),Carting,2.0,2.057144641964732,151.0,36.875,18.0,2,8
Ashti_SavtaHTL_D (Maharashtra),Parner_Hindcwk_D (Maharashtra),FTL,1.77561282212445,1.6872015723525475,151.0,88.5,50.75,1,4
Trivandrum_Mnanthla_H (Kerala),Attingal_Central_D_2 (Kerala),Carting,2.230769230769231,1.994172494172494,151.0,46.166666666666664,21.0,2,4
Mothkur_Mainroad_D (Telangana),Thirumalagiri_Xroad_D (Telangana),FTL,1.4038461538461537,1.4889652894350547,151.0,37.75,25.166666666666668,11,12
Eluru_Agraharm_DC (Andhra Pradesh),Vijayawada_Rynapadu_H (Andhra Pradesh),FTL,2.4571428571428573,2.5874686716791984,151.0,85.0,34.666666666666664,1,3
Dhekiajuli_Wardno5_D (Assam),Tezpur_Mhbhirab_D (Assam),FTL,2.595,2.6675,151.0,60.0,22.25,2,4
Chalakudy_SurbhiTh_D (Kerala),Irinjlkuda_Greens_D (Kerala),Carting,1.6643356643356644,1.6560560256491261,149.0,26.785714285714285,16.142857142857142,7,14
Dinhata_WrdN4DPP_D (West Bengal),CoochBehar_Psthrjhr_D (West Bengal),FTL,2.0890269151138714,2.072803657694962,149.0,48.0,23.166666666666668,6,6
Manbazar_Central_DPP_1 (West Bengal),Khatra_KoralDPP_D (West Bengal),FTL,1.333165322580645,1.3971203975236233,149.0,43.75,31.333333333333332,12,10
Ahmedabad_East_H_1 (Gujarat),Kapadvanj_Busstand_D (Gujarat),Carting,1.7467948717948718,1.5538416217628968,148.0,62.666666666666664,38.0,1,5
Baripada_KalikDPP_D (Orissa),Udala_NagplDPP_D (Orissa),FTL,1.9130434782608696,1.8495287674502943,148.0,63.8,34.2,2,5
Gorakhpur_Matriprm_IP (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh),FTL,2.2439024390243905,2.317719049426367,147.0,86.0,37.0,1,3
Pathankot_DC (Punjab),Jassur_AadiDPP_D (Himachal Pradesh),FTL,1.7916666666666667,1.9461193568336426,147.0,43.142857142857146,22.142857142857142,7,7
Sonipat_Kundli_H (Haryana),Meerut (Uttar Pradesh),FTL,1.8983050847457628,1.945185506964157,147.0,103.33333333333333,54.333333333333336,1,3
Guwahati_Jalukbari (Assam),Hajo_Sardala_D (Assam),Carting,2.4642857142857144,2.5638349089635852,147.0,30.625,12.25,4,8
Bengaluru_Sarjapur_D (Karnataka),BLR_HSR_Layout_PC (Karnataka),Carting,7.125,7.125,147.0,171.0,24.0,1,1
ChandroknaRD_Central_DPP_3 (West Bengal),AmaDubi_Bulabeda_D (West Bengal),FTL,1.7808219178082192,1.683827480027215,147.0,116.0,67.0,1,3
Tilhar_SingCLNY_D (Uttar Pradesh),Jalalabad_farukngr_D (Uttar Pradesh),FTL,1.386178861788618,1.4166086393281516,147.0,47.6,32.9,5,8
Mehsana_Panchot_IP (Gujarat),Palanpur_DC (Gujarat),FTL,1.6428571428571428,1.913574943372647,147.0,98.66666666666667,49.666666666666664,1,3
Agra_Central_D_3 (Uttar Pradesh),Kirauli_AchneraRD_D (Uttar Pradesh),FTL,2.1666666666666665,2.1491228070175437,146.0,39.0,18.142857142857142,7,7
Sinnar_Central_D_1 (Maharashtra),Kopargaon_NkshtrPz_D (Maharashtra),Carting,2.0,1.9492337164750957,146.0,50.333333333333336,26.0,1,6
Theni_Rathnam_D (Tamil Nadu),Cumbum_LFRoad_D (Tamil Nadu),FTL,1.253384912959381,1.2879412385651225,145.0,46.285714285714285,35.92857142857143,7,12
Patan_Central_D_2 (Gujarat),Radhanpur_Santalpr_D (Gujarat),FTL,2.13953488372093,2.082509757874251,145.0,88.33333333333333,40.0,1,2
Lalitpur_RjghatRd_D (Uttar Pradesh),Tikamgarh_MndiRoad_D (Madhya Pradesh),FTL,1.5341995841995844,1.5316121760007209,145.0,107.0,70.75,2,3
Sivaganga_Wardno3_D (Tamil Nadu),Paramakudi_VagaiNgr_D (Tamil Nadu),FTL,1.3846153846153846,1.4386712778404795,145.0,46.0,31.5,5,10
Delhi_Jhilmil_L (Delhi),Gurgaon_Bilaspur_HB (Haryana),Carting,1.4666666666666666,1.4867811630746899,145.0,64.85714285714286,44.142857142857146,1,7
Meham_GModDPP_D (Haryana),Hansi_DelRdDPP_D (Haryana),FTL,1.7823529411764705,1.7793104719201656,144.0,41.25,23.25,4,8
Rajpura_DC (Punjab),Khanna_DC (Punjab),FTL,1.5757575757575757,1.607357173889432,143.0,42.77777777777778,26.88888888888889,3,9
Gwalior_HrihrNgr_I (Madhya Pradesh),Shivpuri_BypassRD_D (Madhya Pradesh),FTL,1.3584905660377358,1.4561502194088793,143.0,109.6,81.0,1,4
Balasore_Ganeshwr_D (Orissa),Baripada_KalikDPP_D (Orissa),FTL,2.484848484848485,2.4270147123407995,142.0,79.0,31.666666666666668,1,3
Wankaner_JivanDPP_D (Gujarat),Rajkot_PedakRd_P (Gujarat),Carting,1.6777777777777778,1.8080682810758713,142.0,41.5,23.75,2,8
Arani_KrthiKyn_D (Tamil Nadu),Vellore_GndhiNgr_IP (Tamil Nadu),FTL,3.368181818181818,3.368181818181818,142.0,97.5,26.5,1,2
Suratgarh_Central_DPP_2 (Rajasthan),Anupgarh_PrmNrDPP_D (Rajasthan),Carting,1.2132034632034632,1.2009055587367072,142.0,51.125,42.25,2,9
Hamirpur_GutmgrCl_D (Himachal Pradesh),Sujanpur_SainkSCL_D (Himachal Pradesh),FTL,1.8095238095238095,1.8615917458710347,142.0,43.857142857142854,23.571428571428573,7,7
Dudu_NrainaRD_D (Rajasthan),Phulera_NarenaRD_D (Rajasthan),Carting,1.4666666666666666,1.4330495459594068,142.0,33.06666666666667,23.6,5,12
Durg_Pulgaon_DC (Chhattisgarh),Kanker_KrisnKunj_D (Chhattisgarh),FTL,1.439252336448598,1.3925187400843824,141.0,94.0,65.8,1,4
Kolkata_North_I_4 (West Bengal),Hoogly_Bandel_D (West Bengal),Carting,3.238095238095238,3.2571428571428576,141.0,67.0,20.0,1,3
Pilibanga_BsstdDPP_D (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),Carting,1.3,1.45926963421108,140.0,26.11764705882353,17.88235294117647,7,10
Samana_PODPP_D (Punjab),Patran_MheshNGR_D (Punjab),FTL,1.403985507246377,1.389811782420478,139.0,30.9375,22.25,9,16
AurngbadBR_Mahindra_D (Bihar),DehriSone_Dilliyan_D (Bihar),FTL,1.9411764705882353,1.9045907316535935,139.0,36.625,19.25,4,8
Giddarbaha_DC (Punjab),Muktsar_DPC (Punjab),FTL,1.965192465192465,2.007217444717445,139.0,69.5,34.75,2,4
Gurgaon_Central_D_15 (Haryana),Pataudi_DC (Haryana),Carting,2.1739130434782608,2.2658755943849114,139.0,35.42857142857143,15.571428571428571,2,7
Satara_DC (Maharashtra),Wai_Central_DPP_3 (Maharashtra),FTL,1.2645348837209303,1.2502400228942883,137.0,48.07142857142857,38.285714285714285,7,8
Del_Okhla_PC (Delhi),Delhi_Airport_H (Delhi),Carting,2.0476190476190474,1.933571921522232,137.0,39.714285714285715,20.142857142857142,3,7
Manjhaul_Purbari_D (Bihar),Barauni_Wardno10_D (Bihar),FTL,2.269230769230769,2.293091168091168,136.0,60.25,26.25,4,4
Junagadh_keshod_DC (Gujarat),Veraval_DC (Gujarat),Carting,1.7148148148148148,1.7563514957264956,136.0,33.8,20.2,2,10
Khammam_NSTRoad_I (Telangana),Manuguru_AskNagar_D (Telangana),FTL,1.4242424242424243,1.3635603001120242,136.0,93.8,66.6,1,4
Tirupur_Koliplm_I (Tamil Nadu),Tirpur_Palladam_DC (Tamil Nadu),Carting,1.818421052631579,1.7614619883040938,133.0,29.0,15.7,4,10
Duddhi_MChwkDPP_D (Uttar Pradesh),Renukoot_Govind_D (Uttar Pradesh),FTL,1.8070652173913042,1.930253623188406,132.0,45.5,23.5,6,6
GZB_Mohan_Nagar_DPC (Uttar Pradesh),Ghaziabad_MohanNgr_C (Uttar Pradesh),Carting,4.898496240601504,4.898496240601504,131.0,82.0,16.5,1,2
Ludhiana_MilrGanj_HB (Punjab),SirhindFatehgarh_DC (Punjab),FTL,1.699248120300752,1.718668292352503,131.0,52.333333333333336,30.5,2,6
Mangalore_Kuntikna_H (Karnataka),Moodbidri_MrdiVlge_D (Karnataka),Carting,2.037037037037037,1.9963200379867045,131.0,44.333333333333336,22.5,2,6
Miryalguda_Ragvendr_D (Telangana),Kodad_VidyaNgr_D (Telangana),FTL,2.6285714285714286,2.4005291005291007,131.0,73.0,29.333333333333332,1,3
Mumbai Hub (Maharashtra),LowerParel_CP (Maharashtra),Carting,3.5404411764705883,3.530024509803922,131.0,45.5,12.75,2,4
Srikakulam_Kuslpram_I (Andhra Pradesh),Tekkali_AmvdiDPP_D (Andhra Pradesh),FTL,2.5609756097560976,2.2936837891106183,131.0,73.66666666666667,30.0,1,3
Tiruchi_Samyaprm_D (Tamil Nadu),Tiruchi_Manikndm_H (Tamil Nadu),Carting,6.458333333333333,6.458333333333333,131.0,155.0,24.0,1,1
Khanakul_Ramnagar_D (West Bengal),Kamarpukur_ChatiDPP_D (West Bengal),FTL,2.5783625730994153,2.5783625730994153,131.0,107.0,41.5,1,2
Chopan_PreetDPP_D (Uttar Pradesh),Robertsganj_ArtoDPP_D (Uttar Pradesh),FTL,3.3,2.9476190476190474,130.0,65.33333333333333,22.0,3,3
Tonk_DC (Rajasthan),SawaiMadhopur_Central_DPP_1 (Rajasthan),Carting,1.5686274509803921,1.5965008792122546,130.0,51.0,32.42857142857143,1,7
Rajkot_Kothriya_DC (Gujarat),Gondal_DC (Gujarat),Carting,1.9722222222222223,1.9738751526251526,130.0,32.125,15.875,2,8
Gwalior_HrihrNgr_I (Madhya Pradesh),Morena_Prjapati_D (Madhya Pradesh),FTL,1.5472972972972974,1.66494565994566,130.0,53.5,31.833333333333332,3,6
Sindhanur_VasaviNg_D (Karnataka),Siruguppa_Wrd12DPP_D (Karnataka),Carting,2.364973262032086,2.442007995556589,130.0,37.833333333333336,16.166666666666668,2,6
Vijayawada_Rynapadu_H (Andhra Pradesh),Nandigama_Chndrlpd_D (Andhra Pradesh),Carting,1.5476190476190474,1.697867378099936,128.0,47.666666666666664,26.333333333333332,1,6
Chandauli_ShubsNGR_D (Uttar Pradesh),Varanasi_MahmurGj_IP (Uttar Pradesh),Carting,2.333333333333333,2.3592753623188405,128.0,55.25,23.25,1,4
Sullia_Srirampt_D (Karnataka),Kadaba_AnugrDPP_D (Karnataka),FTL,1.5128205128205128,1.5113911151505135,128.0,54.0,35.714285714285715,7,7
Raichur_LSRoad_DC (Karnataka),Manvi_APMCYard_D (Karnataka),Carting,1.3818849449204407,1.4254301451302676,128.0,41.2,28.4,2,10
Mumbai_Tejpal_M (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),Carting,4.0,3.6777777777777776,128.0,57.333333333333336,14.666666666666666,1,3
Mumbai Hub (Maharashtra),Mumbai_Pawane_L (Maharashtra),Carting,2.234210526315789,2.3745614035087717,127.0,35.666666666666664,14.5,3,6
Visakhapatnam_VislkNgr_DC (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Carting,4.163690476190476,4.163690476190476,126.0,81.5,18.5,1,2
Gandhinagar_DC (Gujarat),Gandhinagar_Kalol_DC (Gujarat),Carting,1.2727272727272727,1.3181087295057883,126.0,18.5,14.0,14,16
Bhadaur_BChwkDPP_D (Punjab),Bhatinda_DPC (Punjab),FTL,1.8275862068965518,1.9784261715296196,126.0,88.33333333333333,46.333333333333336,1,3
Bhopal_Indrapri_DC (Madhya Pradesh),Bhopal_Old City (Madhya Pradesh),Carting,6.7272727272727275,6.7272727272727275,126.0,74.0,11.0,1,2
Hassan_Pandrnga_I (Karnataka),Sakleshpur_RgvdrDPP_D (Karnataka),FTL,1.6808149405772497,1.8224244246368608,125.0,45.833333333333336,25.0,3,6
Forbesganj_JhumanCk_D (Bihar),Purnia_Central_H_2 (Bihar),FTL,1.9777777777777779,1.9113600995953937,125.0,80.66666666666667,39.0,1,3
JoguGadwal_ColctrOf_D (Telangana),Raichur_LSRoad_DC (Karnataka),FTL,1.472142857142857,1.4778867102396516,125.0,65.0,44.166666666666664,2,6
Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Potheri (Tamil Nadu),Carting,3.670955882352941,3.787858893557423,125.0,42.75,11.5,2,4
Sangareddy_Pothredy_D (Telangana),Patancheru_Ameenpur_I (Telangana),Carting,1.88,1.8697699376646746,125.0,37.42857142857143,19.571428571428573,2,7
Karimnagar_KamnHbRD_I (Telangana),Vemulawada_Central_DPP_2 (Telangana),FTL,1.3888888888888888,1.48454874373992,123.0,45.875,30.5,4,5
Ghaziabad_Central_L_8 (Uttar Pradesh),Delhi_Airport_H (Delhi),Carting,1.4356060606060606,1.4582677738927738,123.0,46.0,30.625,2,6
Khurdha_JatniDPP_D (Orissa),Bhubaneshwar_Hub (Orissa),Carting,2.4,2.350925925925926,123.0,35.833333333333336,15.333333333333334,2,6
DhrmpuriTS_HanumDPP_D (Telangana),Karimnagar_KamnHbRD_I (Telangana),FTL,1.8666666666666667,1.9592185592185594,123.0,85.66666666666667,44.666666666666664,1,3
Unjha_DC (Gujarat),Patan_Central_D_2 (Gujarat),FTL,1.2272727272727273,1.2930827963596505,123.0,30.705882352941178,23.470588235294116,12,11
Shirdi_SaiBansi_D (Maharashtra),Vaijiapur_YeolaRD_D (Maharashtra),Carting,2.928571428571429,2.9514652014652016,123.0,47.5,16.75,1,4
Malout_DC (Punjab),Muktsar_DPC (Punjab),FTL,3.3682065217391304,3.3682065217391304,123.0,89.0,27.5,1,2
Tirurangadi_Kooriyad_D (Kerala),Malappuram_Munduprm_D (Kerala),Carting,1.380952380952381,1.5182065741276267,122.0,24.857142857142858,16.142857142857142,7,11
Kherli_GodamDPP_D (Rajasthan),Bharatpur_DC (Rajasthan),FTL,1.41890440386681,1.4861909237379163,122.0,56.5,36.166666666666664,3,5
Printhlmna_EmsPnmbi_D (Kerala),Areacode_Puthalam_D (Kerala),Carting,2.136217948717949,2.0206490813108458,122.0,57.5,27.0,1,4
Giridih_Shivalya_D (Jharkhand),Deoghar_Barmasia_D (Jharkhand),FTL,1.9433962264150944,1.8030685648541256,122.0,87.66666666666667,47.0,1,3
Bongaon_SukntDPP_D (West Bengal),Helencha_ColnyDPP_D (West Bengal),FTL,2.1,2.2312013694366635,121.0,36.833333333333336,16.666666666666668,6,6
Anpara_Parasi_D (Uttar Pradesh),Singrauli_Waidhan_D (Madhya Pradesh),FTL,1.6296296296296295,1.6767480667480668,121.0,42.857142857142854,25.571428571428573,7,7
Goa_ZuariNgr_IP (Goa),Panaji Goa (Goa),Carting,1.25,1.301243859341746,120.0,32.2,24.2,5,9
Machilipatnam_DC (Andhra Pradesh),Vuyyuru_BhogdDPP_D (Andhra Pradesh),FTL,1.876068376068376,1.9009177670168382,120.0,42.333333333333336,22.333333333333332,3,6
Nirjuli_BageDPP_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam),FTL,3.208931419457735,3.208931419457735,120.0,86.0,26.0,1,2
Jammu_Central_I_1 (Jammu & Kashmir),Samba_Wardno13_D (Jammu & Kashmir),FTL,1.54502688172043,1.5138608870967742,120.0,42.875,27.875,4,8
Jamui_Mehsouri_D (Bihar),Munger_Kaura_D (Bihar),FTL,1.9772727272727273,1.9648380355276907,120.0,80.66666666666667,40.666666666666664,1,3
Sankerko_AmbkaDPP_D (Orissa),Balasore_Ganeshwr_D (Orissa),FTL,2.0414123801220576,2.0414123801220576,119.0,109.0,49.5,1,2
Chalakudy_SurbhiTh_D (Kerala),Aluva_Peedika_H (Kerala),Carting,1.588235294117647,1.6950048614487117,118.0,25.0,14.272727272727273,5,10
Mangalore_Kuntikna_H (Karnataka),Udupi (Karnataka),FTL,2.08,1.8821959548200684,118.0,80.66666666666667,41.333333333333336,1,3
Delhi_Lajpat_IP (Delhi),Delhi_Bhogal (Delhi),Carting,2.0,2.242063492063492,118.0,16.615384615384617,7.538461538461538,9,13
Trivandrum_Mnanthla_D (Kerala),Trivandrum_Mnanthla_H (Kerala),Carting,3.3,3.636796536796537,118.0,54.333333333333336,15.0,3,3
Chandigarh_Mehmdpur_H (Punjab),YamunaNagar_DC (Haryana),FTL,1.930232558139535,2.0207476372975903,117.0,80.0,41.0,1,3
Tezpur_Mhbhirab_D (Assam),Balipara_EragnDPP_D (Assam),Carting,2.0,3.7083333333333335,117.0,50.666666666666664,11.666666666666666,1,3
Morbi_DC (Gujarat),Wankaner_JivanDPP_D (Gujarat),Carting,1.2062937062937062,1.196403753593296,116.0,31.72222222222222,25.27777777777778,6,9
Narsingpur_JrjolDPP_D (Madhya Pradesh),Gadarwara_MPward_D (Madhya Pradesh),FTL,1.47,1.4351824322870728,116.0,49.375,34.875,4,7
Jharsuguda_MbRoad_D (Orissa),Sundargarh_DiyoDPP_D (Orissa),FTL,3.0,3.0,116.0,85.0,27.0,1,2
Shajapur_MhpraRD_D (Madhya Pradesh),Shujalpur_AstrdDPP_D (Madhya Pradesh),FTL,1.3955665024630541,1.420772491905308,115.0,72.83333333333333,53.666666666666664,3,5
Blr_Domlur (Karnataka),Bengaluru_Bomsndra_PC (Karnataka),Carting,1.8,1.9251343101343104,115.0,35.714285714285715,19.285714285714285,4,4
Maihar_MngalDPP_D (Madhya Pradesh),Rewa_Dc (Madhya Pradesh),FTL,2.1818181818181817,2.1685425685425685,115.0,71.33333333333333,33.0,1,3
Churhat_Central_DPP_1 (Madhya Pradesh),Sidhi_Padra_D (Madhya Pradesh),FTL,1.6875,1.9128968253968255,115.0,40.166666666666664,21.0,6,6
Parbatsar_AjmhwDPP_D (Rajasthan),Makrana_Mwalibad_D (Rajasthan),FTL,1.7386363636363638,1.795879812618943,114.0,42.833333333333336,23.833333333333332,5,6
Jorhat_RicMilRd_D (Assam),Teok_Wardno3_D (Assam),Carting,2.0,1.8752561603438798,114.0,25.77777777777778,13.11111111111111,3,9
Mahadevpur_Kataram_D (Telangana),Parkal_AmbedDPP_D (Telangana),FTL,2.25,2.2475258659469186,113.0,67.66666666666667,30.0,1,3
Jind_DC (Haryana),Gohana_DvlalDPP_D (Haryana),FTL,1.9873015873015873,2.023015873015873,113.0,54.75,26.5,2,4
Abohar_DC (Punjab),Muktsar_DPC (Punjab),FTL,2.3902439024390243,1.907221425155428,112.0,76.0,38.666666666666664,1,2
Ghatkesar_Central_D_1 (Telangana),Hyderabad_Uppal_I (Telangana),Carting,3.6045454545454545,3.6157342657342655,112.0,39.0,11.0,2,4
Dhrmsthala_Beltngdi_D (Karnataka),Mangalore_Kuntikna_H (Karnataka),FTL,2.3513513513513513,2.0048364153627314,111.0,69.0,32.0,1,3
Ongole_SubhVRTL_I (Andhra Pradesh),Chimkurthy_MSRClgRd_D (Andhra Pradesh),FTL,1.6578947368421053,1.938153464469254,111.0,38.5,20.0,5,6
Chandigarh_Mehmdpur_H (Punjab),Chandigarh (Chandigarh),Carting,2.3823529411764706,2.5890931372549018,111.0,49.25,21.5,1,4
PNQ Rahatani DPC (Maharashtra),Pune_North_D_3 (Maharashtra),Carting,2.8529411764705883,2.8316903684550745,111.0,43.0,15.25,2,4
Kushinagar_JiswlDPP_D (Uttar Pradesh),Padrauna_BawliDPPP_D (Uttar Pradesh),FTL,2.833333333333333,3.1858974358974357,110.0,40.0,12.5,4,4
Betamcherla_CmtNgRod_D (Andhra Pradesh),Kurnool_AbbasNgr_I (Andhra Pradesh),FTL,1.457142857142857,1.8551879699248122,110.0,71.33333333333333,34.666666666666664,1,3
Mumbai_CottonGreen_DPC (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),Carting,1.7329545454545454,2.188485386317536,109.0,46.25,19.0,1,4
Amb_Adrshngr_D (Himachal Pradesh),DehraGopipur_Central_D_1 (Himachal Pradesh),FTL,1.5135135135135136,2.0205920205920207,109.0,72.66666666666667,36.333333333333336,3,3
Chennai_Madhavaram_L (Tamil Nadu),Chennai_Poonamallee_L (Tamil Nadu),Carting,2.111111111111111,2.084580323357413,109.0,52.75,25.5,1,4
Delhi_Nangli_L (Delhi),Gurgaon_Bilaspur_HB (Haryana),Carting,1.6206896551724137,1.6601483839961553,108.0,56.4,34.8,1,5
Munger_Kaura_D (Bihar),KharagpurBR_Central_DPP_1 (Bihar),FTL,2.2628205128205128,2.233974358974359,107.0,48.75,22.0,2,4
Kottayam_Central_H_1 (Kerala),Kothanalloor_Majoor_D (Kerala),FTL,6.095238095238095,6.095238095238095,107.0,128.0,21.0,1,1
Surat_HUB (Gujarat),Surat_Pandesra_Gateway (Gujarat),Carting,1.9090909090909092,3.3119429590017826,107.0,48.666666666666664,13.0,2,3
Mumbai_Vasai_CP (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),Carting,2.4,2.3882783882783882,106.0,60.666666666666664,25.333333333333332,1,3
Rajgurunagar_Chakan_D (Maharashtra),Pune_Tathawde_H (Maharashtra),Carting,2.189230769230769,2.3210859728506787,106.0,47.25,20.75,2,4
Aonla_KdidmCLY_D (Uttar Pradesh),Rampur_ThanaDPP_D (Uttar Pradesh),FTL,1.2666666666666666,1.3039181071240886,106.0,79.33333333333333,61.666666666666664,2,3
Oddnchtram_Palani_D (Tamil Nadu),Palani_RjndraRd_D (Tamil Nadu),FTL,1.2307692307692308,1.2416037509736249,106.0,31.529411764705884,25.294117647058822,10,11
Kendrpara_Kapleswr_D (Orissa),Cuttack_SliprDPP_DC (Orissa),FTL,2.606060606060606,2.606060606060606,106.0,86.0,33.0,1,2
Srirangapatna_Bburynkpl_D (Karnataka),Mandya_Dc (Karnataka),FTL,1.25,1.200552765600122,105.0,36.411764705882355,30.235294117647058,9,9
Bhubaneshwar_Nayapalli (Orissa),Khurdha_MunplDPP_D (Orissa),Carting,1.973684210526316,1.9828556899495116,105.0,35.666666666666664,18.166666666666668,2,6
Khanapur_StatinRD_D (Karnataka),Kittur_ColageRD_D (Karnataka),FTL,1.8453947368421053,1.9043907322654463,105.0,57.0,30.75,2,4
Bhopal_Trnsport_H (Madhya Pradesh),Bhopal_Old City (Madhya Pradesh),Carting,2.236111111111111,2.468080993080993,105.0,28.833333333333332,11.333333333333334,3,6
Sedam_DBRCmplx_D (Karnataka),Chittapur_GlbrgaRD_D (Karnataka),Carting,1.3846153846153846,1.4297334311555325,105.0,29.916666666666668,21.166666666666668,4,9
Kamareddy_Devenply_I (Telangana),Karimnagar_KamnHbRD_I (Telangana),FTL,1.429897567221511,1.4566973791163735,104.0,83.5,57.5,1,4
Khanakul_Ramnagar_D (West Bengal),Arambag_BalibDPP_D (West Bengal),FTL,2.3225806451612905,2.11280591641123,104.0,65.0,30.333333333333332,3,3
Khambhalia_JdswarRD_D (Gujarat),Dwarka_StnRoad_DC (Gujarat),FTL,1.6091101694915255,1.611791926851026,104.0,69.0,43.0,1,4
Joda_Central_D_1 (Orissa),Kendujhar_Sirjudin_D (Orissa),FTL,2.0,2.0332939322301025,104.0,67.66666666666667,33.0,1,3
Amd_Chandkheda_Dc (Gujarat),Ahmedabad_East_H_1 (Gujarat),Carting,3.0,3.0774410774410774,103.0,52.333333333333336,18.0,1,3
Jammu_TrnptNgr_L (Jammu & Kashmir),Samba_Wardno13_D (Jammu & Kashmir),FTL,1.3024193548387095,1.3485065982404691,102.0,38.2,28.0,5,7
Pune_Chinchwad DC (Maharashtra),Pune_East_D_7 (Maharashtra),Carting,4.86060606060606,4.86060606060606,102.0,64.0,13.0,1,2
Hanumangarh_DC (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),Carting,1.5113636363636362,1.507315215648549,102.0,48.333333333333336,31.333333333333332,1,6
Karnal (Haryana),Panipat (Haryana),FTL,2.798529411764706,2.798529411764706,102.0,78.0,27.0,1,2
Dalkhola_DltprDPP_D (West Bengal),Islampure_ShbdnDPP_D (West Bengal),FTL,2.0,2.1167133520074697,101.0,67.33333333333333,33.666666666666664,1,3
Kushinagar_JiswlDPP_D (Uttar Pradesh),Kaptanganj_Subshngr_D (Uttar Pradesh),FTL,3.0784313725490198,3.0784313725490198,101.0,74.0,23.5,1,2
Mumbai_Chndivli_D (Maharashtra),Mumbai_Skynet_INT (Maharashtra),Carting,9.416666666666666,9.416666666666666,101.0,113.0,12.0,1,1
Chennai_Porur_DPC (Tamil Nadu),Chennai_Poonamallee (Tamil Nadu),Carting,1.9090909090909092,2.8,101.0,31.6,11.4,3,5
Dhanbad_Kalynpur_I (Jharkhand),Nirsa_ShantiDPP_D (Jharkhand),Carting,2.705769230769231,2.8901653171390014,100.0,39.5,14.5,1,4
Mumbai_MaladWest_CP (Maharashtra),Mumbai Hub (Maharashtra),Carting,3.083916083916084,3.0483682983682985,100.0,37.25,12.25,4,4
Supaul_SadrHsptl_D (Bihar),Triveninganj_Central_D_1 (Bihar),FTL,3.380952380952381,3.380952380952381,100.0,71.0,21.0,1,2
Naharlagun_JmpuCntr_D (Arunachal Pradesh),LakhimpurN_SashPhkn_D (Assam),FTL,2.65359477124183,2.65359477124183,100.0,76.0,26.0,1,2
Bhadrachalam_ITDARd_D (Telangana),Sathupally_VidyaNGR_D (Telangana),FTL,1.8,1.482480620155039,100.0,91.0,57.666666666666664,1,2
Bokaro_KSClny_DC (Jharkhand),Peterbar_GagiDPP_D (Jharkhand),FTL,1.7684210526315791,1.766267942583732,100.0,38.0,21.333333333333332,3,6
Cjb_Kovaipudur_Dc (Tamil Nadu),Coimbatore_Ukkadam_D (Tamil Nadu),Carting,2.0588235294117645,2.2670825906120022,100.0,30.0,13.333333333333334,3,6
Warangal_Central_D_2 (Telangana),Jammikunta_ConduDPP_D (Telangana),FTL,1.6355042016806722,1.774451447245565,99.0,55.5,30.75,2,4
Palitana_STRdDPP_D (Gujarat),Bhavnagar_Dc (Gujarat),FTL,1.81656346749226,1.79578173374613,98.0,54.25,29.75,2,4
